# fpr tpr
0.08333333333333333 0.256657661134697
0.08333333333333333 0.2582014666152065
0.08333333333333333 0.260903126206098
0.08333333333333333 0.26283288305673486
0.08333333333333333 0.2636047857969896
0.08333333333333333 0.26399073716711696
0.08333333333333333 0.2655345426476264
0.08333333333333333 0.26862215360864533
0.10416666666666667 0.2705519104592821
0.10416666666666667 0.2717097645696642
0.10416666666666667 0.27286761868004633
0.10416666666666667 0.2740254727904284
0.10416666666666667 0.2759552296410652
0.125 0.27788498649170207
0.125 0.2805866460825936
0.125 0.28135854882284833
0.125 0.28290235430335775
0.125 0.28521806252412196
0.125 0.2859899652643767
0.125 0.28676186800463144
0.125 0.2871478193747588
0.125 0.2886916248552682
0.125 0.2902354303357777
0.125 0.2913932844461598
0.125 0.2921651871864145
0.125 0.29370899266692396
0.125 0.2956387495175608
0.125 0.2964106522578155
0.125 0.2971825549980702
0.125 0.29911231184870707
0.125 0.3002701659590892
0.125 0.3014280200694712
0.125 0.3018139714395986
0.125 0.30335777692010807
0.125 0.3041296796603628
0.125 0.30490158240061754
0.125 0.3060594365109996
0.125 0.3072172906213817
0.125 0.30798919336163644
0.125 0.3087610961018912
0.125 0.3095329988421459
0.125 0.3099189502122733
0.125 0.3114627556927827
0.125 0.31184870706291007
0.125 0.31339251254341954
0.125 0.31532226939405633
0.125 0.3157082207641837
0.125 0.31609417213431107
0.125 0.3172520262446932
0.125 0.3180239289849479
0.125 0.31956773446545733
0.125 0.32072558857583944
0.125 0.3211115399459668
0.125 0.3214974913160942
0.125 0.3222693940563489
0.125 0.32304129679660365
0.125 0.3241991509069857
0.125 0.32458510227711307
0.125 0.3253570050173678
0.125 0.3257429563874952
0.125 0.32612890775762254
0.125 0.3265148591277499
0.125 0.327672713238132
0.125 0.3284446159783867
0.125 0.32883056734851407
0.125 0.32921651871864144
0.125 0.3296024700887688
0.125 0.3299884214588962
0.125 0.3307603241991509
0.125 0.331918178309533
0.125 0.3326900810497877
0.125 0.3338479351601698
0.125 0.3350057892705519
0.125 0.3353917406406793
0.125 0.336163643380934
0.125 0.3365495947510614
0.125 0.33693554612118876
0.125 0.33770744886144344
0.125 0.3380934002315708
0.125 0.3384793516016982
0.125 0.3392512543419529
0.125 0.3396372057120803
0.125 0.34118101119258976
0.125 0.3427248166730992
0.125 0.3438826707834813
0.125 0.34426862215360865
0.125 0.34542647626399076
0.125 0.34619837900424544
0.125 0.3465843303743728
0.125 0.34735623311462754
0.125 0.3477421844847549
0.125 0.34851408722500965
0.125 0.34967194133539176
0.125 0.3500578927055191
0.125 0.3508297954457738
0.125 0.3512157468159012
0.125 0.35160169818602854
0.125 0.35275955229641065
0.125 0.353145503666538
0.125 0.35391740640679276
0.125 0.3546893091470475
0.125 0.35507526051717486
0.125 0.3562331146275569
0.125 0.35700501736781165
0.125 0.357390968737939
0.125 0.3577769201080664
0.125 0.3589347742184485
0.125 0.3604785796989579
0.125 0.3608645310690853
0.125 0.36125048243921265
0.125 0.36163643380934
0.125 0.36240833654959476
0.125 0.3627942879197221
0.125 0.36356619065997686
0.125 0.36433809340023154
0.125 0.36549594751061365
0.125 0.3662678502508684
0.125 0.36781165573137786
0.125 0.3685835584716326
0.125 0.370127363952142
0.125 0.3712852180625241
0.125 0.37244307217290623
0.125 0.3736009262832883
0.125 0.37514473176379776
0.125 0.3759166345040525
0.125 0.37630258587417986
0.125 0.37668853724430723
0.125 0.3770744886144346
0.125 0.37823234272481665
0.125 0.37939019683519876
0.125 0.38054805094558086
0.125 0.38209185642609034
0.125 0.38363566190659976
0.125 0.38595137012736397
0.125 0.387109224237746
0.125 0.3882670783481281
0.125 0.3886530297182555
0.125 0.39019683519876497
0.125 0.39058278656889234
0.125 0.3913546893091471
0.125 0.39212659204940176
0.125 0.39367039752991123
0.125 0.39637205712080276
0.125 0.3967580084909301
0.125 0.3983018139714396
0.125 0.39868776534156697
0.125 0.3998456194519491
0.125 0.4010034735623311
0.125 0.40177537630258586
0.125 0.40293323041296797
0.125 0.40331918178309534
0.125 0.4040910845233501
