t_rel,provider,protocol,country,client_ip,user_agent,ua_os,syn_ttl,syn_window,syn_mss,syn_options,syn_wscale,tcp_os,gap_ms,tcp_rtt_ms,fingerprint_mismatch
198418.415,oxylabs_mobile,http_connect,kr,ip_7d29bf15fd99976f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,116,65535,1440,"2,1,3,1,1,4",,windows,185.986,146.188,mismatch
198420.266,oxylabs_mobile,http_connect,kr,ip_4dc19ad492fef7e1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1440,"2,4,8,1,3",,linux,190.517,129.459,mismatch
198421.137,oxylabs_mobile,http_connect,kr,ip_1d7ca710faadb59f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1412,"2,4,8,1,3",,linux,233.663,166.468,mismatch
198423.654,oxylabs_mobile,http_connect,kr,ip_32a743081d817746,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,49,65535,1440,"2,4,8,1,3",,linux,197.076,138.759,mismatch
198425.786,oxylabs_mobile,http_connect,de,ip_d81e563b996e58fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1360,"2,4,8,1,3",,linux,180.679,127.914,mismatch
198425.854,oxylabs_mobile,http_connect,kr,ip_a27b8ed3cd4d6522,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1460,"2,4,8,1,3",,linux,161.999,97.919,mismatch
198428.425,oxylabs_mobile,http_connect,de,ip_f12f14a54fada107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1460,"2,4,8,1,3",,linux,185.01,95.947,mismatch
198431.169,oxylabs_mobile,http_connect,de,ip_58b83f5f06675d5e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,65535,1460,"2,4,8,1,3",,linux,143.953,100.006,mismatch
198431.236,oxylabs_mobile,http_connect,de,ip_c9dab14aa578ec50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,44,65535,1452,"2,4,8,1,3",,linux,254.003,136.538,mismatch
198434.451,oxylabs_mobile,http_connect,de,ip_ad5e69f768200faa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1452,"2,4,8,1,3",,linux,223.007,142.44,mismatch
198435.848,oxylabs_mobile,http_connect,de,ip_dfd6e5613f2dc086,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,54,65535,1412,"2,4,8,1,3",,linux,202.035,171.436,mismatch
198435.957,oxylabs_mobile,http_connect,de,ip_305a58d3924b5d5a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,47,65535,1412,"2,4,8,1,3",,linux,231.617,243.499,mismatch
198439.852,oxylabs_mobile,http_connect,de,ip_d4a3358265129739,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,42,65535,1460,"2,4,8,1,3",,linux,163.033,112.417,mismatch
198441.566,oxylabs_mobile,http_connect,de,ip_0a99a0cf488f7a09,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,120,64240,1412,"2,1,3,1,1,4",,windows,140.047,111.945,match
198441.921,oxylabs_mobile,http_connect,de,ip_b66b84084d4657f2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,65535,1460,"2,4,8,1,3",,linux,106.87,65.842,mismatch
198447.611,oxylabs_mobile,http_connect,de,ip_8ed6f59d84411061,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1440,"2,4,8,1,3",,linux,207.031,139.9,mismatch
198446.170,oxylabs_mobile,http_connect,de,ip_3980f4c782509655,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1460,"2,4,8,1,3",,linux,170.107,109.833,mismatch
198452.485,oxylabs_mobile,http_connect,de,ip_61265a780ccbefb3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1460,"2,4,8,1,3",,linux,161.009,94.97,mismatch
198452.838,oxylabs_mobile,http_connect,de,ip_9a1b67c5e858425c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,114,64240,1460,"2,1,3,1,1,4",,windows,170.984,95.009,match
198454.192,oxylabs_mobile,http_connect,de,ip_3a836a83cba4dbc5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1452,"2,4,8,1,3",,linux,198.922,137.473,mismatch
198457.501,oxylabs_mobile,http_connect,de,ip_72e2b96bdd854017,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,65535,1400,"2,4,8,1,3",,linux,185.607,130.421,mismatch
198458.245,oxylabs_mobile,http_connect,de,ip_9381dc4695574e6f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1412,"2,4,8,1,3",,linux,206.532,132.448,mismatch
198459.335,oxylabs_mobile,http_connect,de,ip_a8fb2e493ff91b89,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1452,"2,4,8,1,3",,linux,182.134,123.428,mismatch
198463.110,oxylabs_mobile,http_connect,de,ip_11b940bf20de258f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,65535,1440,"2,4,8,1,3",,linux,122.018,78.964,mismatch
198463.690,oxylabs_mobile,http_connect,de,ip_54d79a42c6ecb578,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,49,65535,1440,"2,4,8,1,3",,linux,181.057,127.947,mismatch
198464.923,oxylabs_mobile,http_connect,de,ip_f307af01d14128d9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1420,"2,4,8,1,3",,linux,171.723,124.254,mismatch
198469.377,oxylabs_mobile,http_connect,de,ip_59c576a061292d73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1452,"2,4,8,1,3",,linux,95.039,57.665,mismatch
198470.057,oxylabs_mobile,http_connect,de,ip_1eb8137594728aba,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,49,65535,1452,"2,4,8,1,3",,linux,167.265,105.979,mismatch
198470.271,oxylabs_mobile,http_connect,de,ip_8f899e1b8f196216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1460,"2,4,8,1,3",,linux,121.509,68.892,mismatch
198475.001,oxylabs_mobile,http_connect,de,ip_7e413bffcabf131f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1440,"2,4,8,1,3",,linux,409.706,139.718,mismatch
198475.659,oxylabs_mobile,http_connect,de,ip_e675bd8f5e7cd2bb,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1440,"2,4,8,1,3",,linux,0.0,140.169,mismatch
198477.048,oxylabs_mobile,http_connect,de,ip_23edd52ae55664fb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,52,65535,1460,"2,4,8,1,3",,linux,171.022,96.917,mismatch
198480.588,oxylabs_mobile,http_connect,jp,ip_379ce04abc46c53f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,50,65535,1460,"2,4,8,1,3",,linux,120.064,64.505,mismatch
198481.320,oxylabs_mobile,http_connect,de,ip_7337e20a0f610c94,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1440,"2,4,8,1,3",,linux,189.135,48.97,mismatch
198483.368,oxylabs_mobile,http_connect,de,ip_50ad381fde805071,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1460,"2,4,8,1,3",,linux,228.274,144.014,mismatch
198485.909,oxylabs_mobile,http_connect,jp,ip_9a58c4b3d0316d6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1460,"2,4,8,1,3",,linux,154.998,85.983,mismatch
198486.095,oxylabs_mobile,http_connect,jp,ip_7c755790934f30bf,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1460,"2,4,8,1,3",,linux,201.024,57.914,mismatch
198488.302,oxylabs_mobile,http_connect,jp,ip_55b2e705775ce107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,52,65535,1443,"2,4,8,1,3",,linux,157.922,103.388,mismatch
198491.045,oxylabs_mobile,http_connect,jp,ip_218df024ec06e70a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,49,65535,1452,"2,4,8,1,3",,linux,177.392,125.371,mismatch
198492.249,oxylabs_mobile,http_connect,jp,ip_7a044457c8ea536a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1440,"2,4,8,1,3",,linux,152.211,151.578,mismatch
198494.032,oxylabs_mobile,http_connect,jp,ip_bc29b0c85f87aeec,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1412,"2,4,8,1,3",,linux,144.848,75.414,mismatch
198497.455,oxylabs_mobile,http_connect,jp,ip_a427daa5e4984919,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1412,"2,4,8,1,3",,linux,207.984,189.452,mismatch
198497.535,oxylabs_mobile,http_connect,jp,ip_c2256a4e99f6e4c9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,47,65535,1440,"2,4,8,1,3",,linux,189.067,141.664,mismatch
198500.265,oxylabs_mobile,http_connect,jp,ip_01ab9f569dedc2fe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,48,65535,1460,"2,4,8,1,3",,linux,176.629,109.976,mismatch
198502.976,oxylabs_mobile,http_connect,jp,ip_6d1c089db29db2bf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1400,"2,4,8,1,3",,linux,188.881,123.985,mismatch
198503.465,oxylabs_mobile,http_connect,jp,ip_456bfa213f82b672,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1420,"2,4,8,1,3",,linux,186.107,126.955,mismatch
198506.776,oxylabs_mobile,http_connect,jp,ip_5a841be7bdb7867c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,239,28480,1424,"2,1,3,4,8",,network_equipment,196.968,140.152,mismatch
198508.434,oxylabs_mobile,http_connect,jp,ip_b92da3cc46375c1d,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1440,"2,4,8,1,3",,linux,186.524,139.941,mismatch
198508.970,oxylabs_mobile,http_connect,jp,ip_711c8dec5015994b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1460,"2,4,8,1,3",,linux,166.564,95.706,mismatch
198511.524,oxylabs_mobile,http_connect,jp,ip_6bc6d5b4b0577f37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,113,65535,1412,"2,1,3,1,1,4",,windows,251.532,92.457,mismatch
198514.032,oxylabs_mobile,http_connect,jp,ip_311647c2c4c76408,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1440,"2,4,8,1,3",,linux,245.099,137.395,mismatch
198513.842,oxylabs_mobile,http_connect,jp,ip_def1bbc490f4233e,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,116,64240,1452,"2,1,3,1,1,4",,windows,152.037,100.951,match
198516.527,oxylabs_mobile,http_connect,jp,ip_9640fb957fbd5291,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,52,65535,1452,"2,4,8,1,3",,linux,194.088,127.457,mismatch
198519.111,oxylabs_mobile,http_connect,jp,ip_b34100a8b12bcaf4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,46,65535,1452,"2,4,8,1,3",,linux,218.021,147.929,mismatch
198519.195,oxylabs_mobile,http_connect,jp,ip_614f1b18cd5bf77f,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,52,65535,1420,"2,4,8,1,3",,linux,208.021,129.671,mismatch
198521.342,oxylabs_mobile,http_connect,jp,ip_26f7687583b95011,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1440,"2,4,8,1,3",,linux,14.556,168.941,mismatch
198524.362,oxylabs_mobile,http_connect,jp,ip_147829300633cde8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,49,65535,1412,"2,4,8,1,3",,linux,255.543,136.886,mismatch
198526.191,oxylabs_mobile,http_connect,jp,ip_071a87238380a6f1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1460,"2,4,8,1,3",,linux,175.506,97.983,mismatch
198526.581,oxylabs_mobile,http_connect,jp,ip_df54d07d3d4ede02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,54,65535,1460,"2,4,8,1,3",,linux,126.034,80.933,mismatch
198530.749,oxylabs_mobile,http_connect,jp,ip_1cf9c957cc77f762,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1400,"2,4,8,1,3",,linux,182.41,163.769,mismatch
198531.947,oxylabs_mobile,http_connect,jp,ip_ceafdb060c382d26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1460,"2,4,8,1,3",,linux,377.135,81.82,mismatch
198532.499,oxylabs_mobile,http_connect,jp,ip_08861799db40dc3d,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1452,"2,4,8,1,3",,linux,195.784,137.96,mismatch
198535.631,oxylabs_mobile,http_connect,br,ip_22313f7add626ffb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1412,"2,4,8,1,3",,linux,190.526,136.457,mismatch
198538.352,oxylabs_mobile,http_connect,jp,ip_aa90465041fef97e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,49,65535,1412,"2,4,8,1,3",,linux,203.006,141.97,mismatch
198540.228,oxylabs_mobile,http_connect,jp,ip_0ee920fc86f9765f,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,47,65535,1412,"2,4,8,1,3",,linux,245.185,165.015,mismatch
198541.428,oxylabs_mobile,http_connect,br,ip_66fcfa51a81545a8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,64240,1460,"2,4,8,1,3",,linux,202.684,126.929,mismatch
198544.266,oxylabs_mobile,http_connect,br,ip_f96a75850544de27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,46,65535,1400,"2,4,8,1,3",,linux,345.066,141.964,mismatch
198547.184,oxylabs_mobile,http_connect,br,ip_a975df97fcbb7ff9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1440,"2,4,8,1,3",,linux,207.304,132.681,mismatch
198547.507,oxylabs_mobile,http_connect,br,ip_993ad0d59c6f2fab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,46,65535,1400,"2,4,8,1,3",,linux,236.498,166.461,mismatch
198550.114,oxylabs_mobile,http_connect,br,ip_5bed27fc980c1334,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1440,"2,4,8,1,3",,linux,0.488,135.1,mismatch
198553.145,oxylabs_mobile,http_connect,br,ip_66cd27a5bc7f22e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1440,"2,4,8,1,3",,linux,303.008,154.422,mismatch
198553.399,oxylabs_mobile,http_connect,br,ip_1909ad6fcd7b0aca,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1440,"2,4,8,1,3",,linux,131.015,79.486,mismatch
198555.515,oxylabs_mobile,http_connect,br,ip_4517dee1ae7272ce,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,48,65535,1452,"2,4,8,1,3",,linux,204.734,562.741,mismatch
198558.682,oxylabs_mobile,http_connect,br,ip_11e034589eb9fbbc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1460,"2,4,8,1,3",,linux,150.529,96.817,mismatch
198559.755,oxylabs_mobile,http_connect,br,ip_24c3753a4e63c4a9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,52,65535,1412,"2,4,8,1,3",,linux,179.381,133.882,mismatch
198560.965,oxylabs_mobile,http_connect,br,ip_d91e575b8aa6bb0c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,46,65535,1452,"2,4,8,1,3",,linux,192.74,123.864,mismatch
198564.509,oxylabs_mobile,http_connect,br,ip_388852b08ceaa2b0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1400,"2,4,8,1,3",,linux,180.948,131.947,mismatch
198565.863,oxylabs_mobile,http_connect,br,ip_477b0ee57e305a85,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,49,65535,1452,"2,4,8,1,3",,linux,210.45,148.349,mismatch
198566.287,oxylabs_mobile,http_connect,br,ip_49706daec813fc15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1412,"2,4,8,1,3",,linux,192.967,125.872,mismatch
198569.948,oxylabs_mobile,http_connect,br,ip_57271c36e1c42a13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,50,65535,1460,"2,4,8,1,3",,linux,212.053,157.648,mismatch
198571.602,oxylabs_mobile,http_connect,br,ip_9450a8630ca9b011,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,48,65535,1440,"2,4,8,1,3",,linux,18.318,119.869,mismatch
198571.670,oxylabs_mobile,http_connect,br,ip_a1b70d1378f9d92d,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,48,65535,1452,"2,4,8,1,3",,linux,173.829,131.199,mismatch
198576.384,oxylabs_mobile,http_connect,br,ip_b843ac449740fd71,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1400,"2,4,8,1,3",,linux,15.512,144.923,mismatch
198576.408,oxylabs_mobile,http_connect,br,ip_fca6cc08e837911c,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1440,"2,4,8,1,3",,linux,93.526,151.397,mismatch
198577.639,oxylabs_mobile,http_connect,br,ip_7abb0de219afcfd2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1440,"2,4,8,1,3",,linux,13.782,146.013,mismatch
198582.855,oxylabs_mobile,http_connect,br,ip_462c93fb0bde63d1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1400,"2,4,8,1,3",,linux,183.118,125.839,mismatch
198583.057,oxylabs_mobile,http_connect,br,ip_df6cedc55311c9ea,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,109,65535,1440,"2,1,3,1,1,4",,windows,160.528,109.745,match
198583.198,oxylabs_mobile,http_connect,br,ip_cd57b72bbb69c99a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1460,"2,4,8,1,3",,linux,130.038,67.447,mismatch
198588.502,oxylabs_mobile,http_connect,br,ip_bd846c4cb146becb,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1452,"2,4,8,1,3",,linux,275.126,59.363,mismatch
198588.219,oxylabs_mobile,http_connect,br,ip_63593b58d3e361c3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1460,"2,4,8,1,3",,linux,150.024,85.947,mismatch
198588.688,oxylabs_mobile,http_connect,br,ip_1fec7cba19bf633c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,50,65535,1440,"2,4,8,1,3",,linux,212.244,145.564,mismatch
198594.071,oxylabs_mobile,http_connect,br,ip_28df9c9a563ae458,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,44,65535,1452,"2,4,8,1,3",,linux,203.78,148.856,mismatch
198594.896,oxylabs_mobile,http_connect,gb,ip_7544c69f6d1d5eeb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1460,"2,4,8,1,3",,linux,129.997,66.841,mismatch
198595.231,oxylabs_mobile,http_connect,br,ip_5bb3174bd2200421,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,52,65535,1412,"2,4,8,1,3",,linux,194.556,141.9,mismatch
198599.285,oxylabs_mobile,http_connect,gb,ip_270b7b30b5644e62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1460,"2,4,8,1,3",,linux,125.029,231.925,mismatch
198601.199,oxylabs_mobile,http_connect,br,ip_c6a30d5de2f9a65a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1460,"2,4,8,1,3",,linux,185.498,133.989,mismatch
