t_rel,server,gap_ms,tcp_rtt_ms,syn_ttl,provider,protocol,country
,us,668.439,195.674,45,oxylabs,socks5,kr
,us,561.194,213.85,48,oxylabs,socks5,kr
,us,371.877,208.986,48,oxylabs,socks5,kr
,us,374.05,215.071,48,oxylabs,socks5,kr
,us,414.712,283.945,51,oxylabs,socks5,kr
,us,688.22,206.455,46,oxylabs,socks5,kr
,us,325.647,199.204,46,oxylabs,socks5,kr
,us,703.61,296.997,52,oxylabs,socks5,kr
,us,401.003,211.407,51,oxylabs,socks5,kr
,us,411.258,236.765,52,oxylabs,socks5,kr
,us,347.749,219.328,52,oxylabs,socks5,kr
,us,346.233,197.624,51,oxylabs,socks5,kr
,us,335.905,79.044,46,oxylabs,socks5,kr
,us,357.134,213.81,51,oxylabs,socks5,kr
,us,362.089,206.789,49,oxylabs,socks5,kr
,us,399.951,240.046,43,oxylabs,socks5,kr
,us,396.947,233.462,51,oxylabs,socks5,kr
,us,340.196,198.559,46,oxylabs,socks5,kr
,us,411.726,385.135,45,oxylabs,socks5,kr
,us,355.912,204.248,46,oxylabs,socks5,kr
,us,390.464,237.457,46,oxylabs,socks5,kr
,us,353.527,194.543,46,oxylabs,socks5,kr
,us,489.725,210.974,49,oxylabs,socks5,kr
,us,420.072,249.97,47,oxylabs,socks5,kr
,us,410.057,260.013,47,oxylabs,socks5,kr
,us,481.179,220.672,49,oxylabs,socks5,kr
,us,369.987,297.756,45,oxylabs,socks5,kr
,us,532.378,199.781,47,oxylabs,socks5,kr
,us,358.156,205.902,46,oxylabs,socks5,kr
,us,548.074,206.83,49,oxylabs,socks5,kr
,us,631.206,204.417,46,oxylabs,socks5,kr
,us,374.238,197.435,46,oxylabs,socks5,kr
,us,1552.731,239.598,37,oxylabs,socks5,kr
,us,385.508,304.852,36,oxylabs,socks5,kr
,us,353.914,297.373,46,oxylabs,socks5,kr
,us,990.104,215.015,45,oxylabs,socks5,kr
,us,228.181,209.993,45,oxylabs,socks5,kr
,us,367.876,200.365,49,oxylabs,socks5,kr
,us,460.889,180.93,50,oxylabs,socks5,kr
,us,355.572,92.629,46,oxylabs,socks5,kr
,us,389.937,354.891,47,oxylabs,socks5,kr
,us,405.018,205.002,49,oxylabs,socks5,sg
,us,561.785,128.056,39,oxylabs,socks5,sg
,us,307.81,244.071,45,oxylabs,socks5,sg
,us,562.178,234.839,43,oxylabs,socks5,sg
,us,322.899,240.036,42,oxylabs,socks5,sg
,us,325.923,247.506,45,oxylabs,socks5,sg
,us,330.003,229.311,45,oxylabs,socks5,sg
,us,280.161,240.33,48,oxylabs,socks5,sg
,us,300.709,233.222,49,oxylabs,socks5,sg
,us,278.884,253.448,43,oxylabs,socks5,sg
,us,305.059,249.553,45,oxylabs,socks5,sg
,us,266.862,250.909,46,oxylabs,socks5,sg
,us,557.039,230.87,45,oxylabs,socks5,sg
,us,320.126,261.823,49,oxylabs,socks5,sg
,us,314.113,232.08,46,oxylabs,socks5,sg
,us,295.258,234.099,46,oxylabs,socks5,sg
,us,275.023,235.331,43,oxylabs,socks5,sg
,us,284.378,245.063,50,oxylabs,socks5,sg
,us,566.843,241.634,43,oxylabs,socks5,sg
,us,277.149,236.614,49,oxylabs,socks5,sg
,us,562.548,243.598,43,oxylabs,socks5,sg
,us,375.002,242.52,47,oxylabs,socks5,sg
,us,1298.516,255.93,43,oxylabs,socks5,sg
,us,274.896,229.709,50,oxylabs,socks5,sg
,us,262.474,227.417,49,oxylabs,socks5,sg
,us,325.365,243.991,49,oxylabs,socks5,sg
,us,283.262,259.952,48,oxylabs,socks5,sg
,us,274.045,238.569,48,oxylabs,socks5,sg
,us,303.822,245.767,43,oxylabs,socks5,sg
,us,283.972,269.949,55,oxylabs,socks5,sg
,us,269.731,233.22,50,oxylabs,socks5,sg
,us,308.036,234.014,44,oxylabs,socks5,sg
,us,582.257,231.32,43,oxylabs,socks5,sg
,us,267.458,237.373,49,oxylabs,socks5,sg
,us,544.058,236.885,43,oxylabs,socks5,sg
,us,374.702,237.471,49,oxylabs,socks5,sg
,us,548.44,240.907,43,oxylabs,socks5,sg
,us,558.464,241.145,45,oxylabs,socks5,sg
,us,589.941,235.468,45,oxylabs,socks5,sg
,us,260.073,234.792,48,oxylabs,socks5,sg
,us,529.26,233.137,45,oxylabs,socks5,sg
,us,271.807,236.984,46,oxylabs,socks5,sg
,us,503.759,233.135,42,oxylabs,socks5,sg
,us,286.871,269.608,49,oxylabs,socks5,sg
,us,293.509,239.951,44,oxylabs,socks5,sg
,us,280.011,232.955,49,oxylabs,socks5,sg
,us,551.527,240.364,45,oxylabs,socks5,sg
,us,273.247,237.578,49,oxylabs,socks5,sg
,us,270.629,231.576,48,oxylabs,socks5,sg
,us,343.772,241.962,43,oxylabs,socks5,au
,us,479.962,211.986,232,oxylabs,socks5,au
,us,374.208,249.76,49,oxylabs,socks5,au
,us,405.996,247.685,51,oxylabs,socks5,au
,us,75.05,265.687,41,oxylabs,socks5,au
,us,444.099,244.972,51,oxylabs,socks5,au
,us,377.009,212.929,238,oxylabs,socks5,au
,us,423.757,254.815,53,oxylabs,socks5,au
,us,639.967,212.754,45,oxylabs,socks5,au
,us,162.815,253.12,42,oxylabs,socks5,au
,us,439.543,231.84,43,oxylabs,socks5,au
,us,387.715,232.287,45,oxylabs,socks5,au
,us,408.645,280.207,51,oxylabs,socks5,au
,us,396.086,223.732,49,oxylabs,socks5,au
,us,507.67,223.168,48,oxylabs,socks5,au
,us,384.209,264.007,41,oxylabs,socks5,au
,us,371.13,212.01,53,oxylabs,socks5,au
,us,578.515,285.768,230,oxylabs,socks5,au
,us,272.026,215.237,45,oxylabs,socks5,au
,us,389.775,244.222,42,oxylabs,socks5,au
,us,276.032,241.0,43,oxylabs,socks5,au
,us,249.804,268.232,45,oxylabs,socks5,au
,us,315.026,276.954,46,oxylabs,socks5,au
,us,416.009,264.918,236,oxylabs,socks5,au
,us,383.461,260.172,53,oxylabs,socks5,au
,us,395.033,269.901,49,oxylabs,socks5,au
,us,364.97,248.975,53,oxylabs,socks5,au
,us,363.009,239.948,41,oxylabs,socks5,au
,us,402.81,209.126,45,oxylabs,socks5,au
,us,278.999,256.965,43,oxylabs,socks5,au
,us,378.974,236.994,48,oxylabs,socks5,au
,us,581.005,228.687,45,oxylabs,socks5,au
,us,375.015,210.96,48,oxylabs,socks5,au
,us,365.813,241.418,47,oxylabs,socks5,au
,us,587.996,218.973,39,oxylabs,socks5,au
,us,385.864,216.196,51,oxylabs,socks5,au
,us,655.859,222.03,49,oxylabs,socks5,au
,us,371.927,209.668,52,oxylabs,socks5,au
,us,392.987,209.974,48,oxylabs,socks5,au
,us,574.998,241.977,237,oxylabs,socks5,au
,us,525.096,204.797,49,oxylabs,socks5,au
,us,383.581,223.361,49,oxylabs,socks5,au
,us,389.046,277.866,234,oxylabs,socks5,au
,us,383.039,291.924,48,oxylabs,socks5,au
,us,346.516,278.958,39,oxylabs,socks5,au
,us,361.994,262.965,50,oxylabs,socks5,au
,us,399.659,239.928,48,oxylabs,socks5,au
,us,451.974,223.94,47,oxylabs,socks5,au
,us,237.627,225.537,44,oxylabs,socks5,au
,us,390.028,239.914,44,oxylabs,socks5,au
,us,293.03,276.948,45,oxylabs,socks5,id
,us,0.0,206.99,42,oxylabs,socks5,id
,us,374.289,275.795,45,oxylabs,socks5,id
,us,283.986,249.885,49,oxylabs,socks5,id
,us,384.065,289.974,51,oxylabs,socks5,id
,us,434.053,391.17,42,oxylabs,socks5,id
,us,359.217,268.116,49,oxylabs,socks5,id
,us,286.026,292.91,48,oxylabs,socks5,id
,us,358.09,313.938,48,oxylabs,socks5,id
,us,309.578,246.857,48,oxylabs,socks5,id
,us,304.971,265.877,50,oxylabs,socks5,id
,us,338.297,263.004,47,oxylabs,socks5,id
,us,306.392,272.938,44,oxylabs,socks5,id
,us,376.982,250.093,44,oxylabs,socks5,id
,us,123.455,243.692,242,oxylabs,socks5,id
,us,391.848,283.281,45,oxylabs,socks5,id
,us,323.983,268.792,46,oxylabs,socks5,id
,us,288.257,264.093,50,oxylabs,socks5,id
,us,300.517,268.031,50,oxylabs,socks5,id
,us,400.497,251.359,49,oxylabs,socks5,id
,us,350.555,351.33,45,oxylabs,socks5,id
,us,138.103,252.402,240,oxylabs,socks5,id
,us,305.098,275.709,49,oxylabs,socks5,id
,us,312.738,299.282,51,oxylabs,socks5,id
,us,306.504,254.868,47,oxylabs,socks5,id
,us,349.222,260.151,41,oxylabs,socks5,id
,us,360.535,270.903,42,oxylabs,socks5,id
,us,374.734,252.299,46,oxylabs,socks5,id
,us,221.81,248.53,132,oxylabs,socks5,id
,us,350.584,261.631,49,oxylabs,socks5,id
,us,287.741,253.899,46,oxylabs,socks5,id
,us,625.578,251.06,43,oxylabs,socks5,id
,us,329.854,303.652,46,oxylabs,socks5,id
,us,293.866,256.004,44,oxylabs,socks5,id
,us,342.267,304.547,50,oxylabs,socks5,id
,us,516.763,260.968,44,oxylabs,socks5,id
,us,0.0,831.952,47,oxylabs,socks5,id
,us,351.465,275.05,49,oxylabs,socks5,id
,us,432.019,478.022,49,oxylabs,socks5,id
,us,367.144,262.896,46,oxylabs,socks5,id
,us,564.527,385.477,49,oxylabs,socks5,id
,us,329.242,259.589,42,oxylabs,socks5,id
,us,43.792,252.35,240,oxylabs,socks5,id
,us,158.5,248.927,129,oxylabs,socks5,id
,us,600.573,251.356,52,oxylabs,socks5,id
,us,358.452,250.268,52,oxylabs,socks5,id
,us,300.259,255.058,47,oxylabs,socks5,id
,us,306.954,272.879,50,oxylabs,socks5,id
,us,300.494,261.184,50,oxylabs,socks5,id
,us,67.905,257.967,242,oxylabs,socks5,id
,us,200.15,144.554,52,oxylabs_mobile,socks5,us
,us,186.506,117.183,46,oxylabs_mobile,socks5,us
,us,249.149,135.912,50,oxylabs_mobile,socks5,us
,us,200.051,171.967,47,oxylabs_mobile,socks5,us
,us,228.589,150.864,51,oxylabs_mobile,socks5,us
,us,198.521,142.941,45,oxylabs_mobile,socks5,us
,us,137.053,97.609,49,oxylabs_mobile,socks5,us
,us,173.269,128.495,53,oxylabs_mobile,socks5,us
,us,6.135,86.198,54,oxylabs_mobile,socks5,us
,us,206.514,151.471,51,oxylabs_mobile,socks5,us
,us,221.248,118.446,49,oxylabs_mobile,socks5,us
,us,202.914,125.34,55,oxylabs_mobile,socks5,us
,us,196.63,163.905,52,oxylabs_mobile,socks5,us
,us,210.012,138.961,50,oxylabs_mobile,socks5,us
,us,215.741,144.75,52,oxylabs_mobile,socks5,us
,us,186.367,123.332,52,oxylabs_mobile,socks5,us
,us,198.106,226.938,50,oxylabs_mobile,socks5,us
,us,218.719,145.013,49,oxylabs_mobile,socks5,us
,us,0.172,14.916,53,oxylabs_mobile,socks5,us
,us,0.38,14.616,53,oxylabs_mobile,socks5,us
,us,197.524,184.271,49,oxylabs_mobile,socks5,us
,us,148.366,88.039,50,oxylabs_mobile,socks5,us
,us,1.09,104.502,53,oxylabs_mobile,socks5,us
,us,140.671,89.592,52,oxylabs_mobile,socks5,us
,us,229.09,105.994,53,oxylabs_mobile,socks5,us
,us,216.501,171.317,50,oxylabs_mobile,socks5,us
,us,231.508,177.083,47,oxylabs_mobile,socks5,us
,us,240.965,99.863,47,oxylabs_mobile,socks5,us
,us,172.76,127.552,47,oxylabs_mobile,socks5,us
,us,191.833,125.494,51,oxylabs_mobile,socks5,us
,us,199.219,141.935,51,oxylabs_mobile,socks5,us
,us,197.493,127.589,52,oxylabs_mobile,socks5,us
,us,176.518,95.303,53,oxylabs_mobile,socks5,us
,us,122.576,77.214,53,oxylabs_mobile,socks5,us
,us,137.508,265.902,47,oxylabs_mobile,socks5,us
,us,257.04,188.97,51,oxylabs_mobile,socks5,us
,us,186.039,160.962,50,oxylabs_mobile,socks5,us
,us,221.711,101.424,53,oxylabs_mobile,socks5,us
,us,194.409,132.019,49,oxylabs_mobile,socks5,us
,us,159.485,92.424,48,oxylabs_mobile,socks5,us
,us,214.005,144.976,52,oxylabs_mobile,socks5,us
,us,185.104,127.457,53,oxylabs_mobile,socks5,us
,us,219.452,151.204,53,oxylabs_mobile,socks5,us
,us,213.029,152.425,49,oxylabs_mobile,socks5,us
,us,138.319,89.086,56,oxylabs_mobile,socks5,us
,us,137.463,81.959,49,oxylabs_mobile,socks5,us
,us,124.864,73.186,50,oxylabs_mobile,socks5,us
,us,186.35,132.194,53,oxylabs_mobile,socks5,us
,us,339.486,102.94,49,oxylabs_mobile,socks5,ca
,us,216.979,138.94,51,oxylabs_mobile,socks5,ca
,us,204.005,160.296,44,oxylabs_mobile,socks5,ca
,us,162.882,157.014,51,oxylabs_mobile,socks5,ca
,us,184.02,133.444,51,oxylabs_mobile,socks5,ca
,us,341.95,103.829,53,oxylabs_mobile,socks5,ca
,us,194.004,113.811,48,oxylabs_mobile,socks5,ca
,us,191.17,127.857,49,oxylabs_mobile,socks5,ca
,us,0.0,146.961,50,oxylabs_mobile,socks5,ca
,us,203.027,137.126,50,oxylabs_mobile,socks5,ca
,us,171.745,111.639,52,oxylabs_mobile,socks5,ca
,us,196.002,132.643,51,oxylabs_mobile,socks5,ca
,us,242.315,173.938,50,oxylabs_mobile,socks5,ca
,us,222.259,159.506,51,oxylabs_mobile,socks5,ca
,us,146.896,122.878,48,oxylabs_mobile,socks5,ca
,us,161.638,100.189,49,oxylabs_mobile,socks5,ca
,us,216.298,148.46,53,oxylabs_mobile,socks5,ca
,us,158.531,124.969,50,oxylabs_mobile,socks5,ca
,us,207.72,140.116,52,oxylabs_mobile,socks5,ca
,us,218.111,147.814,47,oxylabs_mobile,socks5,ca
,us,211.031,121.901,51,oxylabs_mobile,socks5,ca
,us,192.407,144.203,55,oxylabs_mobile,socks5,ca
,us,202.735,146.174,51,oxylabs_mobile,socks5,ca
,us,189.518,158.207,53,oxylabs_mobile,socks5,ca
,us,229.369,165.24,47,oxylabs_mobile,socks5,ca
,us,208.54,156.196,51,oxylabs_mobile,socks5,ca
,us,225.976,130.946,49,oxylabs_mobile,socks5,ca
,us,192.952,143.938,50,oxylabs_mobile,socks5,ca
,us,188.195,128.716,51,oxylabs_mobile,socks5,ca
,us,215.698,135.916,51,oxylabs_mobile,socks5,ca
,us,252.516,141.479,51,oxylabs_mobile,socks5,ca
,us,121.72,92.24,56,oxylabs_mobile,socks5,ca
,us,184.094,149.961,51,oxylabs_mobile,socks5,ca
,us,186.996,130.217,50,oxylabs_mobile,socks5,ca
,us,202.015,149.096,48,oxylabs_mobile,socks5,ca
,us,160.645,108.038,50,oxylabs_mobile,socks5,ca
,us,196.123,145.996,50,oxylabs_mobile,socks5,ca
,us,164.346,160.803,53,oxylabs_mobile,socks5,ca
,us,114.981,64.017,53,oxylabs_mobile,socks5,ca
,us,196.918,149.151,49,oxylabs_mobile,socks5,ca
,us,207.948,138.725,52,oxylabs_mobile,socks5,ca
,us,255.162,234.765,49,oxylabs_mobile,socks5,ca
,us,0.555,140.404,54,oxylabs_mobile,socks5,ca
,us,225.265,138.225,49,oxylabs_mobile,socks5,ca
,us,151.423,107.692,54,oxylabs_mobile,socks5,ca
,us,220.013,153.714,49,oxylabs_mobile,socks5,ca
,us,195.085,129.968,52,oxylabs_mobile,socks5,mx
,us,200.004,142.476,45,oxylabs_mobile,socks5,mx
,us,191.93,127.855,54,oxylabs_mobile,socks5,mx
,us,201.993,148.933,50,oxylabs_mobile,socks5,mx
,us,193.956,153.788,50,oxylabs_mobile,socks5,mx
,us,210.828,155.927,50,oxylabs_mobile,socks5,mx
,us,245.678,199.165,52,oxylabs_mobile,socks5,mx
,us,244.928,110.093,42,oxylabs_mobile,socks5,mx
,us,139.914,84.084,49,oxylabs_mobile,socks5,mx
,us,199.331,134.93,49,oxylabs_mobile,socks5,mx
,us,181.546,154.416,51,oxylabs_mobile,socks5,mx
,us,293.031,181.68,51,oxylabs_mobile,socks5,mx
,us,241.526,198.446,45,oxylabs_mobile,socks5,mx
,us,583.523,125.322,53,oxylabs_mobile,socks5,mx
,us,193.202,131.929,50,oxylabs_mobile,socks5,mx
,us,248.24,173.396,50,oxylabs_mobile,socks5,mx
,us,212.92,130.997,53,oxylabs_mobile,socks5,mx
,us,109.031,92.405,49,oxylabs_mobile,socks5,mx
,us,148.221,73.826,54,oxylabs_mobile,socks5,mx
,us,210.945,152.174,53,oxylabs_mobile,socks5,mx
,us,189.859,144.85,50,oxylabs_mobile,socks5,mx
,us,191.479,131.691,49,oxylabs_mobile,socks5,mx
,us,132.187,111.758,53,oxylabs_mobile,socks5,mx
,us,197.905,145.514,45,oxylabs_mobile,socks5,mx
,us,153.63,101.407,51,oxylabs_mobile,socks5,mx
,us,251.557,101.801,50,oxylabs_mobile,socks5,mx
,us,231.259,138.602,52,oxylabs_mobile,socks5,mx
,us,227.37,186.505,53,oxylabs_mobile,socks5,mx
,us,200.604,157.711,51,oxylabs_mobile,socks5,mx
,us,220.818,110.945,49,oxylabs_mobile,socks5,mx
,us,195.067,150.805,48,oxylabs_mobile,socks5,mx
,us,229.738,201.818,50,oxylabs_mobile,socks5,mx
,us,183.94,140.013,48,oxylabs_mobile,socks5,mx
,us,192.002,139.798,52,oxylabs_mobile,socks5,mx
,us,192.322,145.548,52,oxylabs_mobile,socks5,mx
,us,197.493,128.105,51,oxylabs_mobile,socks5,mx
,us,248.019,54.089,52,oxylabs_mobile,socks5,mx
,us,96.116,47.139,53,oxylabs_mobile,socks5,mx
,us,158.943,91.163,54,oxylabs_mobile,socks5,mx
,us,13.008,109.926,53,oxylabs_mobile,socks5,mx
,us,180.495,128.427,49,oxylabs_mobile,socks5,mx
,us,19.925,117.133,50,oxylabs_mobile,socks5,mx
,us,190.754,84.129,51,oxylabs_mobile,socks5,mx
,us,179.394,125.199,49,oxylabs_mobile,socks5,mx
,us,147.3,67.087,54,oxylabs_mobile,socks5,mx
,us,95.275,51.912,52,oxylabs_mobile,socks5,mx
,us,174.524,132.483,51,oxylabs_mobile,socks5,mx
,us,0.0,173.855,49,oxylabs_mobile,socks5,mx
,us,179.285,118.868,52,oxylabs_mobile,socks5,mx
,us,271.976,133.479,51,oxylabs_mobile,socks5,br
,us,160.011,105.939,51,oxylabs_mobile,socks5,br
,us,210.952,125.025,55,oxylabs_mobile,socks5,br
,us,111.987,58.981,56,oxylabs_mobile,socks5,br
,us,210.944,140.118,53,oxylabs_mobile,socks5,br
,us,191.789,135.975,42,oxylabs_mobile,socks5,br
,us,99.16,46.765,53,oxylabs_mobile,socks5,br
,us,207.484,123.765,52,oxylabs_mobile,socks5,br
,us,208.025,140.479,53,oxylabs_mobile,socks5,br
,us,197.757,134.139,51,oxylabs_mobile,socks5,br
,us,17.648,136.28,49,oxylabs_mobile,socks5,br
,us,127.021,80.959,51,oxylabs_mobile,socks5,br
,us,198.813,129.644,47,oxylabs_mobile,socks5,br
,us,283.033,64.667,49,oxylabs_mobile,socks5,br
,us,204.513,142.226,52,oxylabs_mobile,socks5,br
,us,272.25,213.188,47,oxylabs_mobile,socks5,br
,us,187.912,133.852,51,oxylabs_mobile,socks5,br
,us,177.196,130.043,52,oxylabs_mobile,socks5,br
,us,24.136,132.714,53,oxylabs_mobile,socks5,br
,us,199.598,146.389,48,oxylabs_mobile,socks5,br
,us,207.76,141.909,49,oxylabs_mobile,socks5,br
,us,148.875,82.071,53,oxylabs_mobile,socks5,br
,us,231.865,159.04,52,oxylabs_mobile,socks5,br
,us,217.318,530.616,49,oxylabs_mobile,socks5,br
,us,193.5,138.028,51,oxylabs_mobile,socks5,br
,us,140.773,57.678,45,oxylabs_mobile,socks5,br
,us,195.029,145.069,47,oxylabs_mobile,socks5,br
,us,227.236,152.709,52,oxylabs_mobile,socks5,br
,us,187.979,125.717,50,oxylabs_mobile,socks5,br
,us,248.243,127.935,50,oxylabs_mobile,socks5,br
,us,189.119,154.693,47,oxylabs_mobile,socks5,br
,us,241.054,95.962,47,oxylabs_mobile,socks5,br
,us,205.004,124.969,52,oxylabs_mobile,socks5,br
,us,196.876,143.174,54,oxylabs_mobile,socks5,br
,us,234.062,118.98,52,oxylabs_mobile,socks5,br
,us,227.673,97.846,51,oxylabs_mobile,socks5,br
,us,267.649,144.01,51,oxylabs_mobile,socks5,br
,us,204.988,143.992,52,oxylabs_mobile,socks5,br
,us,146.011,90.955,50,oxylabs_mobile,socks5,br
,us,93.994,40.967,53,oxylabs_mobile,socks5,br
,us,107.625,62.707,54,oxylabs_mobile,socks5,br
,us,192.237,127.481,50,oxylabs_mobile,socks5,br
,us,23.741,136.208,42,oxylabs_mobile,socks5,br
,us,189.983,130.692,50,oxylabs_mobile,socks5,br
,us,196.389,141.349,48,oxylabs_mobile,socks5,br
,us,204.271,126.597,53,oxylabs_mobile,socks5,br
,us,205.338,143.335,51,oxylabs_mobile,socks5,br
,us,111.89,73.99,54,oxylabs_mobile,socks5,br
,us,155.643,139.854,51,oxylabs_mobile,socks5,br
,us,132.066,91.336,51,oxylabs_mobile,socks5,gb
,us,208.763,100.95,53,oxylabs_mobile,socks5,gb
,us,194.439,162.023,52,oxylabs_mobile,socks5,gb
,us,183.999,119.959,50,oxylabs_mobile,socks5,gb
,us,231.368,143.286,47,oxylabs_mobile,socks5,gb
,us,194.451,126.019,51,oxylabs_mobile,socks5,gb
,us,200.036,141.993,52,oxylabs_mobile,socks5,gb
,us,223.153,120.608,50,oxylabs_mobile,socks5,gb
,us,211.682,146.487,48,oxylabs_mobile,socks5,gb
,us,120.898,83.421,52,oxylabs_mobile,socks5,gb
,us,101.937,50.003,53,oxylabs_mobile,socks5,gb
,us,199.394,141.691,51,oxylabs_mobile,socks5,gb
,us,208.898,136.465,45,oxylabs_mobile,socks5,gb
,us,217.981,149.682,49,oxylabs_mobile,socks5,gb
,us,211.713,164.038,50,oxylabs_mobile,socks5,gb
,us,105.489,57.474,56,oxylabs_mobile,socks5,gb
,us,213.553,168.26,50,oxylabs_mobile,socks5,gb
,us,894.536,388.402,52,oxylabs_mobile,socks5,gb
,us,399.643,143.947,53,oxylabs_mobile,socks5,gb
,us,276.627,100.364,51,oxylabs_mobile,socks5,gb
,us,233.329,157.289,53,oxylabs_mobile,socks5,gb
,us,209.67,153.829,52,oxylabs_mobile,socks5,gb
,us,243.503,97.949,51,oxylabs_mobile,socks5,gb
,us,207.841,144.831,46,oxylabs_mobile,socks5,gb
,us,205.248,139.051,51,oxylabs_mobile,socks5,gb
,us,199.87,149.427,46,oxylabs_mobile,socks5,gb
,us,232.87,183.983,51,oxylabs_mobile,socks5,gb
,us,140.009,85.452,49,oxylabs_mobile,socks5,gb
,us,189.263,139.304,51,oxylabs_mobile,socks5,gb
,us,196.635,151.868,50,oxylabs_mobile,socks5,gb
,us,178.584,42.74,48,oxylabs_mobile,socks5,gb
,us,189.637,89.279,46,oxylabs_mobile,socks5,gb
,us,208.806,155.166,47,oxylabs_mobile,socks5,gb
,us,182.652,133.879,51,oxylabs_mobile,socks5,gb
,us,196.015,139.887,50,oxylabs_mobile,socks5,gb
,us,204.883,143.931,53,oxylabs_mobile,socks5,gb
,us,190.029,137.43,45,oxylabs_mobile,socks5,gb
,us,133.703,92.971,51,oxylabs_mobile,socks5,gb
,us,206.039,160.929,51,oxylabs_mobile,socks5,gb
,us,184.99,126.811,53,oxylabs_mobile,socks5,gb
,us,211.532,127.703,53,oxylabs_mobile,socks5,gb
,us,144.241,80.215,54,oxylabs_mobile,socks5,gb
,us,205.517,129.937,51,oxylabs_mobile,socks5,gb
,us,245.522,163.681,46,oxylabs_mobile,socks5,gb
,us,121.013,63.46,54,oxylabs_mobile,socks5,gb
,us,180.665,125.648,50,oxylabs_mobile,socks5,gb
,us,152.989,99.78,53,oxylabs_mobile,socks5,gb
,us,142.637,103.197,48,oxylabs_mobile,socks5,gb
,us,261.837,140.732,50,oxylabs_mobile,socks5,gb
,us,314.476,166.424,50,oxylabs_mobile,socks5,de
,us,193.502,163.443,50,oxylabs_mobile,socks5,de
,us,139.505,99.41,51,oxylabs_mobile,socks5,de
,us,133.359,74.771,54,oxylabs_mobile,socks5,de
,us,203.182,150.415,47,oxylabs_mobile,socks5,de
,us,243.968,354.991,47,oxylabs_mobile,socks5,de
,us,145.9,88.706,54,oxylabs_mobile,socks5,de
,us,188.028,107.442,53,oxylabs_mobile,socks5,de
,us,172.899,132.07,48,oxylabs_mobile,socks5,de
,us,140.001,89.977,53,oxylabs_mobile,socks5,de
,us,216.186,159.751,52,oxylabs_mobile,socks5,de
,us,301.209,164.057,48,oxylabs_mobile,socks5,de
,us,139.984,92.425,51,oxylabs_mobile,socks5,de
,us,177.151,134.414,42,oxylabs_mobile,socks5,de
,us,209.977,168.88,51,oxylabs_mobile,socks5,de
,us,215.62,114.121,48,oxylabs_mobile,socks5,de
,us,214.62,141.309,52,oxylabs_mobile,socks5,de
,us,143.77,93.075,52,oxylabs_mobile,socks5,de
,us,116.5,56.364,49,oxylabs_mobile,socks5,de
,us,279.166,92.38,50,oxylabs_mobile,socks5,de
,us,231.52,178.162,48,oxylabs_mobile,socks5,de
,us,197.052,159.425,53,oxylabs_mobile,socks5,de
,us,203.995,129.941,50,oxylabs_mobile,socks5,de
,us,231.481,123.76,52,oxylabs_mobile,socks5,de
,us,203.204,154.1,50,oxylabs_mobile,socks5,de
,us,186.362,136.719,48,oxylabs_mobile,socks5,de
,us,158.769,94.717,53,oxylabs_mobile,socks5,de
,us,217.093,88.943,50,oxylabs_mobile,socks5,de
,us,185.719,126.346,46,oxylabs_mobile,socks5,de
,us,188.027,141.467,53,oxylabs_mobile,socks5,de
,us,262.122,105.633,50,oxylabs_mobile,socks5,de
,us,188.406,135.978,52,oxylabs_mobile,socks5,de
,us,286.785,170.525,52,oxylabs_mobile,socks5,de
,us,246.303,137.593,53,oxylabs_mobile,socks5,de
,us,135.352,87.204,54,oxylabs_mobile,socks5,de
,us,224.492,170.074,53,oxylabs_mobile,socks5,de
,us,199.011,139.991,52,oxylabs_mobile,socks5,de
,us,285.031,148.946,49,oxylabs_mobile,socks5,de
,us,184.999,128.914,50,oxylabs_mobile,socks5,de
,us,231.151,99.454,47,oxylabs_mobile,socks5,de
,us,142.456,83.334,54,oxylabs_mobile,socks5,de
,us,181.611,126.953,51,oxylabs_mobile,socks5,de
,us,200.979,153.89,46,oxylabs_mobile,socks5,de
,us,209.331,147.042,46,oxylabs_mobile,socks5,de
,us,189.424,126.419,50,oxylabs_mobile,socks5,de
,us,223.243,148.894,49,oxylabs_mobile,socks5,de
,us,0.0,712.267,51,oxylabs_mobile,socks5,de
,us,205.575,102.509,45,oxylabs_mobile,socks5,de
,us,191.35,133.325,52,oxylabs_mobile,socks5,de
,us,608.012,135.808,51,oxylabs_mobile,socks5,fr
,us,28.759,135.466,48,oxylabs_mobile,socks5,fr
,us,188.779,138.878,50,oxylabs_mobile,socks5,fr
,us,190.028,135.954,50,oxylabs_mobile,socks5,fr
,us,216.749,179.632,52,oxylabs_mobile,socks5,fr
,us,174.8,128.045,52,oxylabs_mobile,socks5,fr
,us,208.003,143.973,52,oxylabs_mobile,socks5,fr
,us,0.42,135.181,52,oxylabs_mobile,socks5,fr
,us,184.48,142.01,51,oxylabs_mobile,socks5,fr
,us,213.82,140.975,52,oxylabs_mobile,socks5,fr
,us,218.394,165.923,45,oxylabs_mobile,socks5,fr
,us,132.988,67.951,54,oxylabs_mobile,socks5,fr
,us,255.494,188.217,51,oxylabs_mobile,socks5,fr
,us,202.271,158.083,53,oxylabs_mobile,socks5,fr
,us,209.127,139.947,50,oxylabs_mobile,socks5,fr
,us,255.83,99.348,53,oxylabs_mobile,socks5,fr
,us,189.976,133.203,48,oxylabs_mobile,socks5,fr
,us,241.799,206.903,47,oxylabs_mobile,socks5,fr
